customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
5125,,Female,West,Secondary,Salaried,162864.76769641743,85149.39851628871,Business,850.0,0,88,18.563039080128057,2010-05-20,0
5126,39.0,Male,South,Secondary,Salaried,76720.46576074026,26897.664017732026,Other,,0,74,3.3900967357382488,2019-12-17,0
5127,68.0,Male,West,Secondary,Self-Employed,345220.1425279464,199768.57243867297,Car,763.7552055701283,3,196,2.93665738576838,2020-12-25,0
5128,42.0,Male,South,Secondary,Unemployed,,,Car,678.8657156736532,1,122,30.726536862044853,2016-01-28,0
5129,34.0,Female,North,Primary,Salaried,402919.5485553309,241486.25808360754,Business,705.5328915157793,2,108,4.867276531896388,2020-12-15,0
5130,39.0,Female,South,Secondary,Salaried,259923.7781546645,110073.45915267096,Other,606.1379178595668,4,193,13.957797912706216,2022-08-17,0
5131,,Female,East,Graduate,Salaried,306808.8160868141,62896.03155927497,Home,622.6039647291784,4,68,30.656438495414346,2018-05-15,0
5132,50.0,Male,West,Secondary,Salaried,225262.14328452066,69542.68023703023,Car,674.4589536254616,1,34,64.6146351841505,2012-09-21,0
5133,26.0,Male,East,Graduate,Self-Employed,80469.01761523748,42747.23173123289,Home,710.8874744480465,1,257,19.144252614754063,2016-07-31,0
5134,55.0,Male,East,Post-Graduate,,160892.65562254132,71620.46084697872,Education,533.3759884268677,1,298,37.497700946594485,2017-12-14,0
5135,24.0,Male,South,Secondary,Self-Employed,275834.6286331435,117564.50839266804,Home,612.597403526875,1,158,6.894762379185685,2022-02-22,0
5136,44.0,Male,South,Secondary,Salaried,322383.9676223357,137970.0060889822,Business,747.9026758770526,10,141,6.219407517929584,2022-08-02,0
5137,60.0,Male,West,Graduate,Salaried,61762.33812501673,26638.71296587988,Home,591.8250254313994,1,171,28.892006824930576,2017-06-16,0
5138,45.0,Male,South,Secondary,Salaried,53869.46777672167,13378.981543942245,Car,578.7823111210705,3,213,64.67202711515763,2019-10-11,0
5139,63.0,Male,East,Graduate,Salaried,685283.0372804104,225217.6057733001,Business,740.732165050089,2,186,52.38257421738337,2014-09-18,0
5140,43.0,Male,West,Secondary,Unemployed,264522.1499277403,76796.76348052097,Car,,3,93,4.9489277023781115,2018-07-18,0
5141,38.0,Female,South,Graduate,Salaried,127863.20371649439,66555.8489049247,Home,632.4918583946883,1,57,21.054345360514752,2017-03-17,0
5142,,Male,South,Post-Graduate,Salaried,84692.4486354042,35697.129899434934,Education,770.2747133052826,4,274,13.552487823881435,2010-07-09,0
5143,31.0,Male,West,Secondary,Salaried,153941.3704498705,71003.52850312013,Car,788.9134466082252,2,171,21.61648788508203,2015-07-09,0
5144,52.0,Other,East,Primary,Salaried,,,Other,850.0,4,36,25.764131521017852,2012-07-15,0
5145,22.0,Female,West,Secondary,Salaried,72316.85863382492,30272.065087484254,Home,678.9212758151156,1,154,32.23347929244505,2015-11-02,0
5146,66.0,Female,North,Primary,Salaried,176705.67823114622,75642.63094814467,Home,800.8369672221756,1,77,44.60552484934324,2021-12-18,0
5147,32.0,,North,Graduate,Self-Employed,520028.95489185175,242747.484310674,Car,576.6004311360541,1,191,37.96813146679619,2019-09-02,0
5148,42.0,Other,North,Secondary,Salaried,497246.1600905977,164820.97136639044,Home,541.078802570842,2,242,17.04004072660708,2011-07-19,0
5149,19.0,Female,West,Primary,Self-Employed,348758.72096369194,82480.35455334546,Car,536.4208426463949,4,35,32.77925690527763,2011-12-03,0
5150,57.0,Male,South,Secondary,Salaried,,,Business,774.1765674636501,3,231,10.488050541076563,2013-05-29,0
5151,61.0,Male,East,Graduate,Self-Employed,131333.7645595186,36805.36379030755,Car,528.5223585312024,2,107,17.24229722712892,2016-11-25,0
5152,31.0,,East,Primary,Salaried,84966.40721312277,20143.239051822,Car,359.18828183591603,3,119,53.31805523374673,2017-07-26,0
5153,54.0,Female,East,Secondary,Salaried,356156.9311520756,86064.62880462212,Business,716.8013019379539,1,264,6.141600215770474,2017-10-31,0
5154,51.0,Other,North,Graduate,Salaried,,,Home,,0,143,37.121498301867426,2012-05-28,0
5155,30.0,Other,South,Secondary,Salaried,81328.92593391586,46114.407442368785,Education,318.30757081184504,0,6,29.983756328574675,2014-01-30,0
5156,34.0,Male,West,Graduate,Salaried,524547.6821202195,116121.00527226418,Business,636.2439436280046,1,72,41.78242176217754,2014-06-13,0
5157,23.0,Male,North,Graduate,Salaried,170293.66599399826,74307.50378697249,Other,444.9610502057858,4,187,68.87360466544827,2015-12-11,0
5158,51.0,Male,East,Primary,Salaried,286832.5075586084,163592.5954148634,Other,672.5022826588266,1,38,36.277359123028454,2014-06-21,0
5159,49.0,Female,West,Primary,Unemployed,178331.759962176,86603.14525807953,Business,688.287864055275,2,20,24.10801258303337,2015-07-29,0
5160,26.0,Female,North,Secondary,Self-Employed,171219.5105933119,96670.85114459525,Other,850.0,1,228,27.550877551123428,2020-12-04,0
5161,51.0,Male,West,Primary,Self-Employed,111089.0798373357,38132.459755702155,Car,825.5615918323904,4,132,50.98283964593408,2022-09-13,0
5162,18.0,Male,South,Primary,Unemployed,144297.2867039481,60250.43106471118,Home,696.8293745622186,2,15,23.87391359532191,2012-12-09,0
5163,50.0,Male,North,Secondary,Salaried,249687.82670701685,95334.37069727664,Car,739.3093713173165,2,252,27.46417375748506,2013-03-27,0
5164,49.0,Female,East,Graduate,Self-Employed,125409.01330745096,44190.06806258531,Education,576.932938481276,2,64,73.3660720645148,2013-05-16,1
5165,20.0,Female,North,Secondary,Salaried,245035.05339221028,93304.64856749495,Business,675.9168513296416,4,241,15.739253887923512,2023-04-23,0
5166,60.0,Male,North,Primary,Salaried,561874.0650720906,329210.9552633254,Home,690.640945496649,2,192,21.29053765321022,2022-02-09,0
5167,45.0,Female,South,Graduate,Salaried,576880.7206683952,322751.9308915256,Other,752.9581690830128,6,292,27.572425220204984,2019-05-03,0
5168,34.0,Male,South,Graduate,Salaried,183213.95459420592,76526.17706434397,Home,673.8356150104526,1,110,9.772893296669087,2013-01-02,0
5169,41.0,Female,North,Secondary,Salaried,478729.1421683505,181996.2039900622,Other,687.6495448461819,2,293,7.197335972546898,2012-05-18,0
5170,20.0,Female,South,Secondary,Salaried,186632.8102165896,66391.63332416938,Education,679.178221432423,0,154,24.411320619283757,2015-05-13,0
5171,25.0,Male,West,Secondary,Self-Employed,,,Car,532.3453604575017,3,298,12.559827711986301,2014-10-03,0
5172,55.0,Male,East,Primary,Self-Employed,278371.1697121542,105892.07302858247,Business,656.6334703186005,0,283,11.213166711320358,2021-06-20,0
5173,63.0,Male,North,Post-Graduate,Salaried,59024.71434599694,31569.45556931017,Home,583.4454883556488,2,188,18.66806719421618,2020-06-11,0
5174,38.0,Male,West,Primary,Salaried,126391.06374976638,47198.57109657748,Education,756.3068347171138,1,229,49.934659188900575,2016-07-25,0
5175,18.0,Male,East,Graduate,Salaried,159145.04387175685,80742.71889862543,Home,688.3865132548816,6,120,40.29514762493517,2010-11-12,0
5176,25.0,Male,South,Primary,Self-Employed,314514.18269810855,134599.129270096,Other,654.4907807808336,6,42,23.14179861201764,2021-10-30,0
5177,43.0,Female,West,Primary,Self-Employed,282129.0967052273,91231.6551409543,Business,734.3929829401573,4,132,40.43857451033309,2022-05-13,0
5178,42.0,Male,South,Secondary,Self-Employed,303527.13703150244,79728.86390436646,Other,445.51055108454267,1,254,59.30540199778178,2021-12-10,0
5179,19.0,Female,North,Primary,Salaried,169814.5943715991,53871.760208990396,Car,802.1019909156948,0,291,5.447908119645701,2014-11-04,0
5180,,Female,North,Primary,Salaried,165506.5934169928,300781.14866233995,Other,715.8436538433465,0,125,29.849813752059745,2020-05-04,0
5181,48.0,Female,East,Secondary,Unemployed,305630.8314637469,100558.07009726149,Business,643.2112473015305,12,185,14.540337437693635,2019-06-30,0
5182,52.0,Male,West,Graduate,Self-Employed,92609.7948907468,29392.48365456152,Other,670.8389238577283,0,266,37.352368727442986,2016-05-25,0
5183,46.0,Female,East,Graduate,Salaried,145700.30806747102,46011.01222659805,Education,796.5965836985949,1,142,33.11679962750002,2016-12-18,0
5184,,Male,East,Secondary,Salaried,141303.58396544587,32026.03037163243,Other,685.4437581475091,2,280,49.67915874804893,2014-08-21,0
5185,39.0,Male,South,Secondary,Salaried,153072.0750012301,45625.46688761342,Business,758.1040889357785,0,256,46.59159293374114,2021-06-12,0
5186,41.0,Male,South,Secondary,,883724.1373486884,368063.63453327614,Other,725.5917700624109,1,240,6.7591311742578295,2012-09-30,0
5187,35.0,Female,East,Graduate,Salaried,150108.65220718159,35726.35163233335,Education,621.2203152894429,4,203,13.666127699992552,2014-11-14,0
5188,23.0,Male,East,Secondary,Salaried,128917.44143069684,64801.01030238414,Business,584.5946859146352,2,166,21.619813220799113,2016-09-27,0
5189,21.0,Male,North,Secondary,Salaried,103457.18480476465,42459.222211520704,Home,755.8941021049261,2,276,17.797476715411783,2015-05-29,0
5190,43.0,Male,South,Graduate,Self-Employed,118783.83991417597,65863.28485542782,Business,535.0725823972961,2,204,40.89298255541561,2023-02-11,0
5191,39.0,,South,Post-Graduate,Salaried,181653.08524917567,71852.10612969653,Car,738.7034567329879,2,190,37.05101389724473,2023-01-16,0
5192,24.0,,East,Secondary,Self-Employed,128894.31348768865,63462.363333174704,Home,300.0,2,130,19.892232631723555,2015-07-19,0
5193,37.0,Female,South,Post-Graduate,Salaried,723530.878783921,357322.48300525715,Car,545.7206171251202,3,281,2.135532235002827,2016-12-14,0
5194,40.0,Male,South,Graduate,Self-Employed,100272.24693164455,23459.858589879834,Business,578.2808770061952,2,289,33.290628699739024,2017-07-12,0
5195,,Male,South,Post-Graduate,Salaried,368680.8584092865,90981.80487207908,Car,795.559624675242,0,74,47.36402158209517,2014-05-13,0
5196,39.0,Female,East,Graduate,Self-Employed,198755.94615533287,41544.630415015155,Car,850.0,1,225,33.52415836168257,2013-07-16,0
5197,30.0,Male,North,Secondary,Self-Employed,110707.91658534283,146661.30710544885,Other,668.1228450860067,0,26,22.11683076836339,2021-10-30,0
5198,40.0,Male,East,Post-Graduate,Salaried,,,Business,369.19411345491113,1,105,26.179072072095444,2016-09-06,0
5199,28.0,Male,East,Secondary,Self-Employed,247746.0543315361,92053.24328950472,Other,,1,223,33.51278370104077,2023-03-01,0
5200,32.0,Male,South,Secondary,Self-Employed,145491.14005405523,40626.92828874294,Home,850.0,1,277,16.384020867012612,2022-01-01,0
5201,62.0,,East,Post-Graduate,Salaried,422972.97785142675,204208.45369097573,Car,500.42569451559973,1,253,14.506038825261863,2015-01-26,0
5202,59.0,Male,West,Secondary,Salaried,58000.426204697906,29404.458931654983,Car,598.7674822772408,2,10,25.883903366036833,2010-04-20,0
5203,23.0,Male,West,Graduate,Self-Employed,323790.5525560209,113327.5734755595,Other,756.0618466215833,4,284,30.963561074925135,2020-05-30,0
5204,57.0,Female,East,Graduate,Salaried,414490.7306679064,128354.31103166126,Car,661.4263053503137,2,287,24.73140804148177,2021-12-25,0
5205,69.0,Male,East,Secondary,Salaried,259842.92789123594,125596.37344083504,Other,850.0,1,101,7.8716121667323,2020-09-30,0
5206,28.0,Male,South,Primary,Salaried,298442.12658329436,70215.321702537,Car,407.9381147623308,1,76,34.693129052843204,2012-09-03,0
5207,44.0,Male,North,Graduate,,329541.4790082625,73877.03907068701,Education,604.6059791367352,3,89,42.66088393422333,2020-12-29,0
5208,44.0,Female,West,Secondary,Salaried,272471.75839138957,111397.05357646038,Home,545.6645835699071,3,108,25.688010163707663,2018-02-05,0
5209,37.0,Female,West,Primary,Salaried,399300.50346827984,166773.308194874,Other,735.8244933360804,1,256,13.440953655595406,2015-07-07,0
5210,64.0,Female,West,Secondary,Self-Employed,110796.72834662141,37586.86626664737,Business,638.3188157868249,1,38,68.70608580886343,2017-03-10,0
5211,34.0,Male,South,Graduate,Salaried,98298.14095986015,23652.78288857136,Home,637.3581464846978,2,144,41.486858567009946,2018-09-17,0
5212,19.0,Male,South,Graduate,Salaried,207828.3996608467,72074.65906720779,Business,507.90667691460254,1,10,19.795583068343014,2019-03-19,0
5213,37.0,Male,North,Secondary,,287719.36014487036,140201.45275091636,Business,613.810165244764,1,276,15.188478841491474,2018-04-16,0
5214,32.0,Female,North,Secondary,Self-Employed,244918.3086360056,103478.12683490965,Car,,4,212,5.158265147796892,2019-10-07,0
5215,27.0,Other,North,Graduate,Salaried,61240.85840649338,32657.60466664776,Home,743.4650027618513,2,283,27.871910430069548,2016-04-13,0
5216,62.0,Female,West,Secondary,Self-Employed,410478.9493216114,195383.06121050703,Car,540.2544836058942,2,98,46.01545284180265,2013-01-18,0
5217,53.0,Male,North,Secondary,Self-Employed,711090.4265166915,324176.4087373871,Business,570.4963811362474,5,76,31.173212446354203,2015-02-07,1
5218,53.0,Male,South,Graduate,Salaried,190679.72176268965,94252.28164961915,Education,850.0,1,289,33.05660708615058,2012-09-17,0
5219,26.0,Male,East,Secondary,Salaried,365128.40520657937,150748.10473765133,Other,749.1194461614007,11,142,39.614231037723705,2013-07-29,0
5220,44.0,Female,North,Graduate,Salaried,699247.7210439589,334151.08168103534,Education,,1,222,28.568051233745372,2022-06-22,0
5221,69.0,Male,North,Post-Graduate,Self-Employed,91779.74328605413,42960.61441100594,Education,659.1909427336233,2,14,13.673956825123094,2016-03-20,0
5222,58.0,Female,East,Post-Graduate,Salaried,345040.9606442329,190121.28447639145,Other,741.2617688243253,0,30,12.98742020098032,2015-12-14,0
5223,63.0,Male,East,Primary,,79497.10384866559,41108.40269437784,Car,850.0,2,290,39.90728540259518,2013-05-02,0
5224,31.0,Female,South,Graduate,Salaried,46996.62480117366,27068.447890207804,Home,593.0446347101519,1,22,29.73631561419458,2022-06-20,0
5225,43.0,Female,East,Post-Graduate,Salaried,190050.43146669312,104818.90857009147,Car,583.7015369534378,3,268,21.701798026175876,2020-07-05,0
5226,62.0,Other,North,Secondary,Salaried,489494.8316191937,185901.99631675283,Car,605.6184175306583,1,83,60.97574242426904,2015-12-29,0
5227,32.0,,North,Secondary,Self-Employed,74336.83704133455,39266.41863420222,Business,487.91572547605836,4,63,42.75133710637586,2022-03-27,0
5228,66.0,Female,North,Secondary,Salaried,189104.54171601724,98415.6439770572,Business,759.6080131562319,2,176,9.014611206772658,2022-06-03,0
5229,31.0,Male,North,Post-Graduate,Salaried,533157.3039946026,318892.2902841431,Business,,1,236,9.14485685524461,2010-01-09,0
5230,24.0,Male,West,Graduate,Salaried,150222.69309531822,79311.86406663773,Car,776.690281057406,3,291,33.92940056462673,2015-08-05,0
5231,61.0,Male,North,Graduate,Unemployed,708812.3838217574,335790.92753169505,Education,636.7907602580967,1,185,6.652178923207982,2011-01-07,0
5232,26.0,Male,West,Primary,Self-Employed,397820.65719686454,165852.23748593708,Other,656.9931296769603,0,218,52.27666905072795,2010-03-18,0
5233,56.0,Male,West,Graduate,Salaried,226540.53067121826,85914.4782135236,Car,780.9775147618873,3,76,33.29362164154094,2023-01-16,0
5234,69.0,Male,West,Secondary,Salaried,100001.87271761426,31784.157295737838,Business,812.0694800075587,1,290,8.688090064420848,2021-05-07,0
5235,32.0,Male,West,Graduate,,234638.0441772903,115168.53367280216,Home,512.1488630758612,4,33,62.20818237863184,2014-07-27,0
5236,64.0,Female,North,Secondary,Salaried,50037.76224114448,10396.317544462128,Education,850.0,1,209,49.61468231789558,2011-09-24,0
5237,46.0,Male,West,Secondary,Salaried,84121.23162187812,49703.462473153406,Education,683.7237726493747,3,126,34.15927086937984,2018-11-07,0
5238,47.0,Male,South,Primary,Salaried,238861.37959872273,128470.75188267646,Home,850.0,2,50,12.790889904166185,2022-03-20,0
5239,49.0,Female,North,Secondary,Self-Employed,62848.52906672533,20534.315825392987,Home,742.2651669843569,2,230,57.83502355979094,2023-06-10,0
5240,48.0,Female,North,Graduate,Unemployed,130071.93069955162,50510.44441301487,Education,716.3477785865009,1,202,18.008996603456428,2011-12-17,0
5241,26.0,Male,East,Secondary,Self-Employed,131036.85848250582,27999.267144730482,Home,389.36691855631744,4,290,28.223602464916414,2010-02-27,0
5242,61.0,Male,East,Secondary,Salaried,65874.05830113334,23052.972146387197,Education,748.0260640559982,1,272,7.774106877091228,2015-01-17,0
5243,20.0,Male,West,Secondary,Salaried,136869.13791497383,160070.36235162392,Education,604.3724915865054,2,226,45.88964825700753,2022-10-18,0
5244,33.0,Male,West,Primary,Salaried,94566.67541835681,44212.770007096966,Other,668.5536249745342,4,139,18.159835251538578,2016-04-08,0
5245,46.0,,West,Graduate,Salaried,284248.39659665216,58910.45230765729,Car,487.0566061376925,0,234,42.673496941482064,2010-06-01,0
5246,52.0,Female,West,Primary,Salaried,133777.86868756826,27230.99119691147,Education,674.8451423252149,1,56,27.66811895452458,2012-03-16,0
5247,55.0,Male,West,Post-Graduate,Self-Employed,93576.36596588079,22357.620146677742,Car,756.1112385649998,2,4,20.002461800610558,2018-12-14,0
5248,60.0,Male,North,Secondary,Salaried,116229.78280593283,50619.219363665805,Business,556.5640845534209,3,33,22.874201904515974,2014-09-09,0
5249,56.0,Male,West,Post-Graduate,Salaried,942653.811398894,299912.2911082755,Car,715.8018767839404,5,151,30.08649587432336,2021-02-26,0
5250,55.0,Male,South,Primary,Salaried,398549.12997773,160335.14874243192,Business,720.5727412944589,2,79,13.2005496670639,2021-08-03,0
5251,42.0,Male,South,Graduate,Salaried,213615.99363731305,107116.49609957267,Car,631.7634850665495,3,262,26.31959270149088,2011-03-23,0
5252,23.0,Male,South,Primary,Salaried,98253.30001908148,49354.129705333115,Education,688.6071204328622,5,30,35.160698433097146,2015-09-12,0
5253,32.0,Male,South,Post-Graduate,Salaried,506567.00405646,159992.28348540672,Other,561.321849190847,2,94,23.67031351768933,2016-04-27,0
5254,52.0,Male,North,Secondary,Self-Employed,121956.73664102152,32892.654809796106,Other,480.73994341847003,11,44,50.3543195394206,2022-01-11,1
5255,29.0,Male,South,Secondary,,326924.9441204331,84557.78431559587,Business,644.0011745592342,0,242,58.38484481683485,2015-02-09,0
5256,34.0,Male,South,Primary,Self-Employed,59505.84974302729,22641.48324793447,Other,781.1282573812396,0,99,17.05014575429058,2014-12-05,0
5257,49.0,Female,North,Primary,Salaried,162782.57826892042,80646.60984789782,Home,551.1023463016707,2,288,40.33472206437413,2017-05-25,0
5258,68.0,Female,West,Graduate,Salaried,209023.8675046932,114635.99677433567,Business,700.491282184262,0,42,9.75878867340317,2019-02-08,0
5259,30.0,Male,West,Primary,Self-Employed,208077.8837923067,96347.48446933893,Car,778.2122843648821,0,137,32.49052948380102,2019-12-14,0
5260,18.0,Male,North,Secondary,Salaried,73340.47787123013,16328.024762235049,Education,713.0645854304838,2,20,13.192755675103626,2021-12-08,0
5261,52.0,Female,North,Post-Graduate,Salaried,51751.82962379081,25607.57666414748,Home,850.0,2,275,14.57366069390133,2011-06-01,0
5262,18.0,Male,West,Secondary,Unemployed,163458.51189652688,32794.62746364409,Education,510.0106509656089,0,136,32.91192855253733,2017-10-24,0
5263,34.0,Male,East,Secondary,Salaried,223088.4641999656,48691.98583641933,Other,517.8644023210932,5,189,24.658818980909395,2010-08-23,1
5264,22.0,Female,West,Secondary,Unemployed,79646.82063857482,18204.894997205574,Business,727.72023343235,1,100,32.11510152724776,2021-06-10,0
5265,54.0,Male,East,Secondary,Salaried,283835.0888217587,66559.21590588214,Business,581.8303970701677,5,159,46.18605789000904,2021-02-15,1
5266,21.0,Male,East,Secondary,Salaried,151855.57134132885,46698.63041803872,Car,,2,136,40.33418545663278,2023-07-08,0
5267,23.0,Male,South,Post-Graduate,Self-Employed,90491.0766102757,36082.776285391956,Home,570.6318237265975,2,255,17.35028221234074,2017-11-22,0
5268,48.0,Male,East,Secondary,Self-Employed,320877.38457370247,129524.13058408377,Business,579.2988869469069,0,280,9.800219055677987,2017-10-31,0
5269,68.0,,East,Graduate,Salaried,,,Education,697.8930837621123,3,215,46.88127469331352,2012-05-03,0
5270,,Female,North,Secondary,Salaried,377897.1002136176,124377.78748237944,Education,643.1320395612686,5,233,13.564772382443596,2020-08-15,0
5271,38.0,Male,East,Secondary,Salaried,95483.31257719366,23197.74370909248,Education,672.205989657734,7,128,19.924737749774692,2015-05-29,0
5272,66.0,Female,East,Secondary,Salaried,174875.5497534407,43749.77670480909,Home,685.0826759408935,0,21,3.0515141879751257,2021-01-23,0
5273,63.0,Female,West,Secondary,Salaried,144117.45701125555,56192.00821578017,Car,633.4349060633091,2,72,32.51026523854339,2022-02-19,0
5274,,Male,East,Secondary,Salaried,257352.72644484547,61243.34755798375,Home,564.1499915857112,2,25,63.0533660859248,2013-03-07,0
5275,55.0,Male,South,Primary,Salaried,156807.46276702822,34794.317030367754,Home,539.281976316551,3,69,17.16980952085392,2012-06-24,0
5276,59.0,Male,South,Graduate,Salaried,79858.59975107003,41608.76044015815,Education,630.0621477780259,2,157,8.609101320227829,2017-09-27,0
5277,46.0,Male,East,Primary,Self-Employed,109003.77913521914,35855.45437126958,Home,846.2054935109035,3,69,18.825449295519512,2022-03-27,0
5278,45.0,,North,Graduate,Self-Employed,268285.7244543324,79990.82016240293,Other,480.7013531327159,1,155,59.26902983651987,2020-05-30,0
5279,63.0,Female,East,Primary,Salaried,138037.27028635956,74870.86791236317,Home,425.90274852119455,3,183,24.42299561798959,2016-10-02,0
5280,51.0,Male,West,Post-Graduate,Unemployed,712707.1372800025,199450.5154531199,Home,697.8122565189168,3,31,9.88911792037898,2012-06-16,0
5281,29.0,,West,Secondary,Salaried,41550.429374002175,119138.92299383327,Business,611.5432563438568,6,176,20.70726270433287,2012-11-25,0
5282,45.0,Female,East,Secondary,Salaried,341999.7116803467,943397.897389207,Education,484.77687268408545,4,62,34.069459278799165,2011-07-09,0
5283,52.0,Male,North,Secondary,,465532.1805599465,215035.03948871166,Other,679.7905722449136,1,208,50.3821947117995,2016-01-03,0
5284,42.0,Male,East,Secondary,Salaried,71854.34286215575,16583.778819034644,Education,572.838895588268,11,29,32.34573066557747,2019-11-06,1
5285,31.0,Female,East,Primary,Self-Employed,107849.13786602579,32243.20735805129,Home,769.6233856945624,1,43,23.030678220575446,2010-11-27,0
5286,25.0,Female,East,Primary,Self-Employed,80743.58065952318,31093.231507885623,Car,721.3466563415024,2,261,25.60196588157363,2018-03-23,0
5287,42.0,Male,West,Secondary,Self-Employed,206784.9478476921,53624.94458375442,Other,740.4584392090877,2,233,49.03796127704631,2022-04-28,0
5288,19.0,Male,East,Secondary,Salaried,164268.6470038175,70303.27223659771,Education,710.6473485711108,1,214,8.523274796617086,2020-05-10,0
5289,53.0,Male,South,Secondary,Unemployed,,,Home,850.0,1,288,51.88475197483182,2017-12-20,0
5290,36.0,Female,East,Secondary,Salaried,148464.50096241283,78603.37797030114,Car,797.1548074401489,2,283,35.14722359360828,2016-06-14,0
5291,64.0,Male,North,Post-Graduate,Salaried,89297.94704931407,189928.3073970706,Car,676.3495994909883,1,260,36.077269949637525,2017-12-30,0
5292,58.0,Female,North,Primary,Salaried,105714.5805861022,57993.89316613271,Home,642.2181610055012,2,150,12.783447574159634,2017-09-07,0
5293,19.0,Female,South,Graduate,Unemployed,78088.07367377795,42106.587029971626,Education,441.8059744575794,5,288,46.27037246448809,2016-03-11,1
5294,60.0,Male,South,Graduate,Salaried,360831.98535400117,112768.80835372681,Business,719.7010334344111,4,222,6.025235864832721,2011-09-01,0
5295,,Male,North,Secondary,Salaried,360235.2707109528,179482.60283610865,Home,618.6682810866525,0,277,19.792527172780517,2011-09-11,0
5296,33.0,Male,North,Primary,Salaried,66478.4693737891,34058.63253152353,Car,451.1248818645066,4,195,32.12191061716207,2023-04-16,0
5297,33.0,,North,Secondary,Unemployed,489186.4871802259,133759.48420312046,Other,445.3906622031468,1,78,45.356412524818275,2022-09-14,0
5298,59.0,Male,East,Post-Graduate,Salaried,185269.40713479609,75845.20973529587,Car,816.889498641052,1,232,3.4630088469625933,2010-11-19,0
5299,31.0,Other,West,Secondary,Salaried,183268.91317874723,99419.68848296479,Business,555.1664098263644,1,90,39.886775039512415,2016-01-09,0
5300,,Other,West,Graduate,Salaried,51937.458551379656,18497.52275476603,Business,519.8490005365628,2,236,43.20800892021563,2020-09-09,0
5301,50.0,Male,South,Secondary,,206993.89392103307,92944.31428216293,Business,672.4029692353889,1,246,18.6934711453269,2019-06-05,0
5302,46.0,Male,South,Secondary,Salaried,149741.45601009642,66460.60866399796,Education,756.9830468915334,2,267,45.719772254960674,2020-03-12,0
5303,24.0,Female,West,Post-Graduate,,227968.9336415492,93507.56240603402,Education,613.4504079197726,1,125,30.454082121100747,2021-07-25,0
5304,32.0,Male,West,Graduate,Salaried,3699547.456270959,6244591.064113057,Car,545.3981496785993,3,87,16.797518988594216,2010-10-17,0
5305,49.0,Female,West,Graduate,Self-Employed,92181.90721820518,29410.660096862153,Car,663.746427205571,3,41,45.666342045119144,2014-04-09,0
5306,,Male,North,Post-Graduate,Self-Employed,156190.17265026935,36133.814603139734,Other,798.2704846314082,3,219,12.684016571242406,2015-12-11,0
5307,51.0,Male,South,Graduate,Salaried,187742.63862550637,46498.461078410335,Business,850.0,2,123,21.625942970789346,2018-02-07,0
5308,64.0,Female,North,Secondary,Salaried,107446.87737348658,22544.661455579386,Business,720.7644670501646,4,1,23.23494772330473,2020-12-20,0
5309,44.0,Male,North,Secondary,Salaried,133434.94169181737,72299.69504846403,Business,508.89023606378794,2,90,12.756546656889684,2017-07-02,0
5310,69.0,Male,East,Graduate,Salaried,250861.96883418047,86007.05764888147,Home,732.4141460562582,12,25,28.128592625930516,2021-11-29,0
5311,50.0,Female,East,Primary,Salaried,158554.35109221912,69570.9474316334,Car,426.4673718476721,0,76,24.92371751285977,2011-05-31,0
5312,64.0,Other,West,Primary,Self-Employed,119714.93470528311,67949.31162921201,Business,502.9660980351968,3,16,43.52910907113086,2015-11-24,0
5313,,Male,South,Primary,Salaried,41283.26983350346,17845.614573237515,Car,776.3287853777827,4,230,25.04409496809431,2017-03-08,0
5314,25.0,Male,West,Primary,Salaried,146114.83816853765,44401.85089278948,Business,,14,246,39.57986395041194,2021-01-03,0
5315,67.0,Male,West,Graduate,Salaried,101989.46522187855,39450.18922330325,Education,676.3615624460374,0,198,28.357057435171583,2022-07-03,0
5316,57.0,Female,South,Post-Graduate,Salaried,355060.0921667619,139949.4314230053,Other,668.6947192169481,1,103,53.67415233310211,2013-11-29,0
5317,19.0,Male,West,Primary,Salaried,171262.371573032,77541.98958368045,Business,482.6329686779586,2,93,21.293364076838202,2015-02-09,0
5318,23.0,Female,North,Primary,Self-Employed,122190.08273567398,69227.14636864135,Car,694.0218038600251,1,18,12.27422904767446,2023-01-28,0
5319,55.0,Male,East,Secondary,Salaried,420457.4540219285,1114548.9700976987,Business,644.1355608540279,0,210,29.933447153292104,2020-10-16,0
5320,45.0,Female,South,Post-Graduate,Salaried,96359.37978607095,48740.85327060706,Other,828.2538726585785,1,236,37.86191928530924,2016-01-21,0
5321,56.0,Male,West,Primary,Salaried,83659.4122793317,35860.981246512725,Education,619.6378889986999,1,189,14.59064050691329,2012-12-01,0
5322,63.0,Female,East,Secondary,Salaried,159628.56350252833,79841.9118289744,Other,,1,148,16.33967819271229,2013-07-05,0
5323,41.0,Female,East,Secondary,Salaried,192955.33189862382,62596.17505151275,Home,658.6777007607576,4,52,21.72988962443367,2020-04-06,0
5324,30.0,Female,South,Graduate,Self-Employed,153446.55947722477,71935.91591239389,Business,634.9640064687711,0,117,20.502109245796206,2010-11-24,0
5325,27.0,Female,West,Post-Graduate,Salaried,263250.289068172,134772.835964915,Business,637.8298113872429,0,118,29.121456565421333,2014-10-17,0
5326,47.0,Male,South,Post-Graduate,Salaried,109965.16435664809,24241.977283742843,Car,617.5775489523302,4,226,28.945012774473817,2018-08-05,0
